text	labels
FINDINGS : The liver biopsy sample showed hepatocellular necrosis which was prominent in perivenular zone three and extended focally from portal tracts to portal tracts and centrilobular areas ( bridging necrosis ) .	O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O B-Disease O O
Trifluoroacetyl - adducted proteins were detected in surviving hepatocytes .	B-Chemical O O O O O O O O O
Autoantibodies against P450 2E1 or P58 , previously associated with halothane hepatitis , were detected in the serum of five affected workers .	O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O
INTERPRETATION : Repeated exposure of human beings to HCFCs 123 and 124 can result in serious liver injury in a large proportion of the exposed population .	O O O O O O O O B-Chemical I-Chemical I-Chemical I-Chemical O O O O B-Disease I-Disease O O O O O O O O O
Although the exact mechanism of hepatotoxicity of these agents is not known , the results suggest that trifluoroacetyl - altered liver proteins are involved .	O O O O O B-Disease O O O O O O O O O O O B-Chemical O O O O O O O
In view of the potentially widespread use of these compounds , there is an urgent need to develop safer alternatives .	O O O O O O O O O O O O O O O O O O O O O
Bile duct hamartoma occurring in association with long - term treatment with danazol .	B-Disease I-Disease I-Disease O O O O O O O O O B-Chemical O
We report a case of bile duct hamartoma which developed in a patient who had been on long - term danazol treatment .	O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O B-Chemical O O
Such patients should be under close follow - up , preferably with periodic ultrasound examination of the liver .	O O O O O O O O O O O O O O O O O O O
If the patient develops a liver mass , because of non - specific clinical features and imaging appearances , biopsy may be the only way to achieve a definitive diagnosis .	O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O
Endocrine screening in 1 , 022 men with erectile dysfunction : clinical significance and cost - effective strategy .	O O O O O O O O B-Disease I-Disease O O O O O O O O O
PURPOSE : We reviewed the results of serum testosterone and prolactin determination in 1 , 022 patients referred because of erectile dysfunction and compared the data with history , results of physical examination , other etiological investigations and effects of endocrine therapy to refine the rules of cost - effective endocrine screening and to pinpoint actual responsibility for hormonal abnormalities .	O O O O O O O O B-Chemical O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
MATERIALS AND METHODS : Testosterone and prolactin were determined by radioimmunoassay .	O O O O B-Chemical O O O O O O O
Every patient was screened for testosterone and 451 were screened for prolactin on the basis of low sexual desire , gynecomastia or testosterone less than 4 ng . / ml .	O O O O O B-Chemical O O O O O O O O O O B-Disease I-Disease I-Disease O B-Disease O B-Chemical O O O O O O O O
Determination was repeated in case of abnormal first results .	O O O O O O O O O O
Prolactin results were compared with those of a previous personal cohort of 1 , 340 patients with erectile dysfunction and systematic prolactin determination .	O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O
Main clinical criteria tested regarding efficiency in hormone determination were low sexual desire , small testes and gynecomastia .	O O O O O O O O O O B-Disease I-Disease I-Disease O O O O B-Disease O
Endocrine therapy consisted of testosterone heptylate or human chorionic gonadotropin for hypogonadism and bromocriptine for hyperprolactinemia .	O O O O B-Chemical I-Chemical O O O O O B-Disease O B-Chemical O B-Disease O
RESULTS : Testosterone was less than 3 ng . / ml . in 107 patients but normal in 40 % at repeat determination .	O O B-Chemical O O O O O O O O O O O O O O O O O O O O O
The prevalence of repeatedly low testosterone increased with age ( 4 % before age 50 years and 9 % 50 years or older ) .	O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O
Two pituitary tumors were discovered after testosterone determination .	O B-Disease I-Disease O O O B-Chemical O O
Most of the other low testosterone levels seemed to result from nonorganic hypothalamic dysfunction because of normal serum luteinizing hormone and prolactin and to have only a small role in erectile dysfunction ( definite improvement in only 16 of 44 [ 36 % ] after androgen therapy , normal morning or nocturnal erections in 30 % and definite vasculogenic contributions in 42 % ) .	O O O O O B-Chemical O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Determining testosterone only in cases of low sexual desire or abnormal physical examination would have missed 40 % of the cases with low testosterone , including 37 % of those subsequently improved by androgen therapy .	O B-Chemical O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O
Prolactin exceeded 20 ng . / ml . in 5 men and was normal in 2 at repeat determination .	O O O O O O O O O O O O O O O O O O O O
Only 1 prolactinoma was discovered .	O O B-Disease O O O
These data are lower than those we found during the last 2 decades ( overall prolactin greater than 20 ng . / ml . in 1 . 86 % of 1 , 821 patients , prolactinomas in 7 , 0 . 38 % ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O
Bromocriptine was definitely effective in cases with prolactin greater than 35 ng . / ml .	B-Chemical O O O O O O O O O O O O O O O
( 8 of 12 compared to only 9 of 22 cases with prolactin between 20 and 35 ng . / ml . ) .	O O O O O O O O O O O O O O O O O O O O O O O O
Testosterone was low in less than 50 % of cases with prolactin greater than 35 ng . / ml .	B-Chemical O O O O O O O O O O O O O O O O O O O
CONCLUSIONS : Low prevalences and effects of low testosterone and high prolactin in erectile dysfunction cannot justify their routine determination .	O O O O O O O O B-Chemical O O O O B-Disease I-Disease O O O O O O
However , cost - effective screening strategies recommended so far missed 40 to 50 % of cases improved with endocrine therapy and the pituitary tumors .	O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O
We now advocate that before age 50 years testosterone be determined only in cases of low sexual desire and abnormal physical examination but that it be measured in all men older than 50 years .	O O O O O O O O B-Chemical O O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O
Prolactin should be determined only in cases of low sexual desire , gynecomastia and / or testosterone less than 4 ng . / ml .	O O O O O O O O B-Disease I-Disease I-Disease O B-Disease O O O B-Chemical O O O O O O O O
Extrapyramidal side effects with risperidone and haloperidol at comparable D2 receptor occupancy levels .	O O O O B-Chemical O B-Chemical O O O O O O O
Risperidone is an antipsychotic drug with high affinity at dopamine D2 and serotonin 5 - HT2 receptors .	B-Chemical O O O O O O O O B-Chemical O O B-Chemical I-Chemical I-Chemical I-Chemical O O
Previous clinical studies have proposed that risperidone ' s pharmacologic profile may produce improved efficacy for negative psychotic symptoms and decreased propensity for extrapyramidal side effects ; features shared by so - called ' atypical ' neuroleptics .	O O O O O O B-Chemical O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O
To determine if routine risperidone treatment is associated with a unique degree of D2 receptor occupancy and pattern of clinical effects , we used [ 123I ] IBZM SPECT to determine D2 occupancy in subjects treated with routine clinical doses of risperidone ( n = 12 ) or haloperidol ( n = 7 ) .	O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O B-Chemical O O O O O O
Both risperidone and haloperidol produced D2 occupancy levels between approximately 60 and 90 % at standard clinical doses .	O B-Chemical O B-Chemical O O O O O O O O O O O O O O O
There was no significant difference between occupancy levels obtained with haloperidol or risperidone .	O O O O O O O O O O B-Chemical O B-Chemical O
Drug - induced parkinsonism was observed in subjects treated with risperidone ( 42 % ) and haloperidol ( 29 % ) and was observed at occupancy levels above 60 % .	B-Disease I-Disease I-Disease I-Disease O O O O O O B-Chemical O O O O O B-Chemical O O O O O O O O O O O O O O
Based on these observations , it is concluded that 5 - HT2 blockade obtained with risperidone at D2 occupancy rates of 60 % and above does not appear to protect against the risk for extrapyramidal side effects .	O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O
Treatment of previously treated metastatic breast cancer by mitoxantrone and 48 - hour continuous infusion of high - dose 5 - FU and leucovorin ( MFL ) : low palliative benefit and high treatment - related toxicity .	O O O O O B-Disease I-Disease O B-Chemical O O O O O O O O O O B-Chemical I-Chemical I-Chemical O B-Chemical O B-Chemical O O O O O O O O O O B-Disease O
For previously treated advanced breast cancer , there is no standard second - line therapy .	O O O O B-Disease I-Disease O O O O O O O O O O
Combination chemotherapy with mitoxantrone , high - dose 5 - fluorouracil ( 5 - FU ) and leucovorin ( MFL regimen ) had been reported as an effective and well tolerated regimen .	O O O B-Chemical O O O O B-Chemical I-Chemical I-Chemical O B-Chemical I-Chemical I-Chemical O O B-Chemical O B-Chemical I-Chemical O O O O O O O O O O O O
From October 1993 to November 1995 , we treated 13 patients with previously chemotherapy - treated metastatic breast cancer by mitoxantrone , 12 mg / m2 , on day 1 and continuous infusion of 5 - FU , 3000 mg / m2 , together with leucovorin , 300 mg / m2 , for 48 h from day 1 to 2 .	O O O O O O O O O O O O O O O O O B-Disease I-Disease O B-Chemical O O O O O O O O O O O O O B-Chemical I-Chemical I-Chemical O O O O O O O O B-Chemical O O O O O O O O O O O O O O O
Each course of chemotherapy was given every 4 weeks .	O O O O O O O O O O
Most of these patients had more than two metastatic sites , with lung metastasis predominant .	O O O O O O O O O O O O O O O O
Seven patients had been treated with anthracycline .	O O O O O O B-Chemical O
Seven patients had previously received radiotherapy and seven had received hormone therapy .	O O O O O O O O O O O O O
Median number of courses of MFL regimen given was six and the median cumulative dose of mitoxantrone was 68 . 35 mg / m2 .	O O O O O B-Chemical I-Chemical O O O O O O O O O B-Chemical O O O O O O O O
One patient had complete response , seven had stable disease , none had partial response and five had progressive disease .	O O O O O O O O O O O O O O O O O O O O O
The overall objective response rate was 7 . 6 % .	O O O O O O O O O O O
