text	labels
In the genus Cochliobolus , all heterothallic species have either MAT1 - 1 or MAT1 - 2 ( but never both ) in different individuals whereas all homothallic species carry both MAT1 - 1 and MAT1 - 2 in the same nucleus of an individual .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
It has been demonstrated , previously , that a MAT gene from homothallic Cochliobolus luttrellii can confer self - mating ability on a mat - deleted strain of its heterothallic relative , Cochliobolus heterostrophus .	O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O B I O
In this reciprocal study , we expressed , separately , the heterothallic C . heterostrophus MAT1 - 1 - 1 and MAT1 - 2 - 1 genes in a mat - deleted homothallic C . luttrellii strain and asked if this converts homothallic C . luttrellii to heterothallism .	O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O B I I O O O O O O O B I I O O O
We report that : ( 1 ) A C . luttrellii transgenic strain carrying C . heterostrophus MAT1 - 1 - 1 and a C . luttrellii transgenic strain carrying C . heterostrophus MAT1 - 2 - 1 can mate in a heterothallic manner and the fertility of the cross is similar to that of a wild type C . luttrellii self .	O O O O O O O O B I I O O O B I I O O O O O O O B I I O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O
Full tetrads are always found .	O O O O O O
( 2 ) A C . luttrellii transgenic strain carrying C . heterostrophus MAT1 - 1 - 1 can mate with the parental wild type C . luttrellii MAT1 - 1 ; MAT1 - 2 strain , indicating the latter is able to outcross , a result which was expected but has not been demonstrated previously .	O O O O B I I O O O B I I O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
( 3 ) A C . luttrellii transgenic strain carrying C . heterostrophus MAT1 - 2 - 1 cannot mate with the parental wild type C . luttrellii MAT1 - 1 ; MAT1 - 2 strain , indicating outcrossing specificity .	O O O O B I I O O O B I I O O O O O O O O O O O O B I I O O O O O O O O O O O O O
( 4 ) Each transgenic C . luttrellii strain , carrying only a single C . heterostrophus MAT gene , is able to self , although all pseudothecia produced are smaller than those of wild type and fertility is low ( about 4 - 15 % of the number of wild type asci ) .	O O O O O B I I O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
These data support the argument that in Cochliobolus spp . , the primary determinant of reproductive mode is MAT itself , and that a heterothallic strain can be made homothallic or a homothallic strain can be made heterothallic by exchange of MAT genes .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The selfing ability of transgenic C . luttrellii strains also suggests that both MAT1 - 1 - 1 and MAT1 - 2 - 1 genes of C . heterostrophus carry equivalent transcription regulatory activities , each capable of promoting sexual development when alone , in a suitable genetic background .	O O O O O B I I O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O
Rate of egg maturation in marine turtles exhibits ' universal temperature dependence ' .	O O O O O O O O O O O O O O
The metabolic theory of ecology ( MTE ) predicts that , after correcting for body mass variation among organisms , the rates of most biological processes will vary as a universal function of temperature .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
However , empirical support for ' universal temperature dependence ' ( UTD ) is currently equivocal and based on studies of a limited number of traits .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
In many ectothermic animals , the rate at which females produce mature eggs is temperature dependent and may be an important factor in determining the costs of reproduction .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We tested whether the rate of egg maturation in marine turtles varies with environmental temperature as predicted by MTE , using the time separating successive clutches of individual females to estimate the rate at which eggs are formed .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We also assessed the phenotypic contribution to this rate , by using radio telemetry to make repeated measurements of interclutch intervals for individual green turtles ( Chelonia mydas ) .	O O O O O O O O O O O O O O O O O O O O O O O B I O B I O O
Rates of egg maturation increased with seasonally increasing water temperatures in radio - tracked green turtles , but were not repeatable for individual females , and did not vary according to maternal body size or reproductive investment ( number and size of eggs produced ) .	O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Using a collated data set from several different populations and species of marine turtles , we then show that a single relationship with water temperature explains most of the variation in egg maturation rates , with a slope that is statistically indistinguishable from the UTD predicted by MTE .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
However , several alternative statistical models also described the relationship between temperature and egg maturation rates equally parsimoniously .	O O O O O O O O O O O O O O O O O O O
Our results offer novel support for the MTE ' s predicted UTD of biological rates , although the underlying mechanisms require further study .	O O O O O O O O O O O O O O O O O O O O O O O O
The strong temperature dependence of egg maturation combined with the apparently weak phenotypic contribution to this rate has interesting behavioural implications in ectothermic animals .	O O O O O O O O O O O O O O O O O O O O O O O O O
We suggest that maternal thermoregulatory behaviour in marine turtles , and many other reptiles , is consistent with a strategy of adaptively increasing body temperatures to accelerate egg maturation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Host plant effects on alkaline phosphatase activity in the whiteflies , Bemisia tabaci Biotype B and Trialeurodes vaporariorum .	O O O O O O O O O O O B I O O O B I O
Bemisia tabaci ( Gennadius ) B - biotype and Trialeurodes vaporariorum ( Westwood ) ( Hemiptera : Aleyrodidae ) often coexist on greenhouse - grown vegetable crops in northern China .	B I O O O O O O O B I O O O O O O O O O O O O O O O O O O O O
The recent spread of B . tabaci B - biotype has largely replaced T . vaporariorum , and B - biotype now overlaps with T . vaporariorum where common hosts occur in most invaded areas .	O O O O B I I O O O O O O B I I O O O O O O O O B I I O O O O O O O O O
The impact of the B - biotype on the agro eco system appears to be widespread , and involves the ability to compete with and perhaps replace other phytophages like T . vaporariorum .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O
An emerging hypothesis is that the B - biotype is physiologically superior due at least in part to an improved ability to metabolically utilize the alkaline phosphatase pathway .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
To test this hypothesis , alkaline phosphatase activity was studied in the B - biotype and T . vaporariorum after feeding on a number of different hosts for a range of durations , with and without host switching .	O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O
